hts8,category,country_group,ch99_code,effective_date_start
72021150,ptaap,eu,9903.02.74,2025-09-25
72021150,ptaap,swiss,9903.02.84,2026-01-01
72021910,ptaap,eu,9903.02.74,2025-09-25
72021910,ptaap,swiss,9903.02.84,2026-01-01
72021950,ptaap,eu,9903.02.74,2025-09-25
72021950,ptaap,swiss,9903.02.84,2026-01-01
72023000,ptaap,eu,9903.02.74,2025-09-25
72023000,ptaap,swiss,9903.02.84,2026-01-01
72024100,ptaap,eu,9903.02.74,2025-09-25
72024100,ptaap,swiss,9903.02.84,2026-01-01
72024910,ptaap,eu,9903.02.74,2025-09-25
72024910,ptaap,swiss,9903.02.84,2026-01-01
72024950,ptaap,eu,9903.02.74,2025-09-25
72024950,ptaap,swiss,9903.02.84,2026-01-01
72025000,ptaap,eu,9903.02.74,2025-09-25
72025000,ptaap,swiss,9903.02.84,2026-01-01
72026000,ptaap,eu,9903.02.74,2025-09-25
72026000,ptaap,swiss,9903.02.84,2026-01-01
72028000,ptaap,eu,9903.02.74,2025-09-25
72028000,ptaap,swiss,9903.02.84,2026-01-01
72029100,ptaap,eu,9903.02.74,2025-09-25
72029100,ptaap,swiss,9903.02.84,2026-01-01
72029340,ptaap,eu,9903.02.74,2025-09-25
72029340,ptaap,swiss,9903.02.84,2026-01-01
72029380,ptaap,eu,9903.02.74,2025-09-25
72029380,ptaap,swiss,9903.02.84,2026-01-01
72042100,ptaap,eu,9903.02.74,2025-09-25
72042100,ptaap,swiss,9903.02.84,2026-01-01
72051000,ptaap,eu,9903.02.74,2025-09-25
72051000,ptaap,swiss,9903.02.84,2026-01-01
73043130,civil_aircraft,eu,9903.02.76,2025-09-25
73043130,civil_aircraft,korea,9903.02.81,2025-12-05
73043130,civil_aircraft,swiss,9903.02.85,2026-01-01
73043160,civil_aircraft,eu,9903.02.76,2025-09-25
73043160,civil_aircraft,korea,9903.02.81,2025-12-05
73043160,civil_aircraft,swiss,9903.02.85,2026-01-01
73043900,civil_aircraft,eu,9903.02.76,2025-09-25
73043900,civil_aircraft,korea,9903.02.81,2025-12-05
73043900,civil_aircraft,swiss,9903.02.85,2026-01-01
73044130,civil_aircraft,eu,9903.02.76,2025-09-25
73044130,civil_aircraft,korea,9903.02.81,2025-12-05
73044130,civil_aircraft,swiss,9903.02.85,2026-01-01
73044160,civil_aircraft,eu,9903.02.76,2025-09-25
73044160,civil_aircraft,korea,9903.02.81,2025-12-05
73044160,civil_aircraft,swiss,9903.02.85,2026-01-01
73044900,civil_aircraft,eu,9903.02.76,2025-09-25
73044900,civil_aircraft,korea,9903.02.81,2025-12-05
73044900,civil_aircraft,swiss,9903.02.85,2026-01-01
73045110,civil_aircraft,eu,9903.02.76,2025-09-25
73045110,civil_aircraft,korea,9903.02.81,2025-12-05
73045110,civil_aircraft,swiss,9903.02.85,2026-01-01
73045150,civil_aircraft,eu,9903.02.76,2025-09-25
73045150,civil_aircraft,korea,9903.02.81,2025-12-05
73045150,civil_aircraft,swiss,9903.02.85,2026-01-01
73045910,civil_aircraft,eu,9903.02.76,2025-09-25
73045910,civil_aircraft,korea,9903.02.81,2025-12-05
73045910,civil_aircraft,swiss,9903.02.85,2026-01-01
73045920,civil_aircraft,eu,9903.02.76,2025-09-25
73045920,civil_aircraft,korea,9903.02.81,2025-12-05
73045920,civil_aircraft,swiss,9903.02.85,2026-01-01
73045960,civil_aircraft,eu,9903.02.76,2025-09-25
73045960,civil_aircraft,korea,9903.02.81,2025-12-05
73045960,civil_aircraft,swiss,9903.02.85,2026-01-01
73045980,civil_aircraft,eu,9903.02.76,2025-09-25
73045980,civil_aircraft,korea,9903.02.81,2025-12-05
73045980,civil_aircraft,swiss,9903.02.85,2026-01-01
73049010,civil_aircraft,eu,9903.02.76,2025-09-25
73049010,civil_aircraft,korea,9903.02.81,2025-12-05
73049010,civil_aircraft,swiss,9903.02.85,2026-01-01
73049030,civil_aircraft,eu,9903.02.76,2025-09-25
73049030,civil_aircraft,korea,9903.02.81,2025-12-05
73049030,civil_aircraft,swiss,9903.02.85,2026-01-01
73049050,civil_aircraft,eu,9903.02.76,2025-09-25
73049050,civil_aircraft,korea,9903.02.81,2025-12-05
73049050,civil_aircraft,swiss,9903.02.85,2026-01-01
73049070,civil_aircraft,eu,9903.02.76,2025-09-25
73049070,civil_aircraft,korea,9903.02.81,2025-12-05
73049070,civil_aircraft,swiss,9903.02.85,2026-01-01
73063010,civil_aircraft,eu,9903.02.76,2025-09-25
73063010,civil_aircraft,korea,9903.02.81,2025-12-05
73063010,civil_aircraft,swiss,9903.02.85,2026-01-01
73063030,civil_aircraft,eu,9903.02.76,2025-09-25
73063030,civil_aircraft,korea,9903.02.81,2025-12-05
73063030,civil_aircraft,swiss,9903.02.85,2026-01-01
73063050,civil_aircraft,eu,9903.02.76,2025-09-25
73063050,civil_aircraft,korea,9903.02.81,2025-12-05
73063050,civil_aircraft,swiss,9903.02.85,2026-01-01
73064010,civil_aircraft,eu,9903.02.76,2025-09-25
73064010,civil_aircraft,korea,9903.02.81,2025-12-05
73064010,civil_aircraft,swiss,9903.02.85,2026-01-01
73064050,civil_aircraft,eu,9903.02.76,2025-09-25
73064050,civil_aircraft,korea,9903.02.81,2025-12-05
73064050,civil_aircraft,swiss,9903.02.85,2026-01-01
73065010,civil_aircraft,eu,9903.02.76,2025-09-25
73065010,civil_aircraft,korea,9903.02.81,2025-12-05
73065010,civil_aircraft,swiss,9903.02.85,2026-01-01
73065030,civil_aircraft,eu,9903.02.76,2025-09-25
73065030,civil_aircraft,korea,9903.02.81,2025-12-05
73065030,civil_aircraft,swiss,9903.02.85,2026-01-01
73065050,civil_aircraft,eu,9903.02.76,2025-09-25
73065050,civil_aircraft,korea,9903.02.81,2025-12-05
73065050,civil_aircraft,swiss,9903.02.85,2026-01-01
73066110,civil_aircraft,eu,9903.02.76,2025-09-25
73066110,civil_aircraft,korea,9903.02.81,2025-12-05
73066110,civil_aircraft,swiss,9903.02.85,2026-01-01
73066130,civil_aircraft,eu,9903.02.76,2025-09-25
73066130,civil_aircraft,korea,9903.02.81,2025-12-05
73066130,civil_aircraft,swiss,9903.02.85,2026-01-01
73066150,civil_aircraft,eu,9903.02.76,2025-09-25
73066150,civil_aircraft,korea,9903.02.81,2025-12-05
73066150,civil_aircraft,swiss,9903.02.85,2026-01-01
73066170,civil_aircraft,eu,9903.02.76,2025-09-25
73066170,civil_aircraft,korea,9903.02.81,2025-12-05
73066170,civil_aircraft,swiss,9903.02.85,2026-01-01
73066910,civil_aircraft,eu,9903.02.76,2025-09-25
73066910,civil_aircraft,korea,9903.02.81,2025-12-05
73066910,civil_aircraft,swiss,9903.02.85,2026-01-01
73066930,civil_aircraft,eu,9903.02.76,2025-09-25
73066930,civil_aircraft,korea,9903.02.81,2025-12-05
73066930,civil_aircraft,swiss,9903.02.85,2026-01-01
73066950,civil_aircraft,eu,9903.02.76,2025-09-25
73066950,civil_aircraft,korea,9903.02.81,2025-12-05
73066950,civil_aircraft,swiss,9903.02.85,2026-01-01
73066970,civil_aircraft,eu,9903.02.76,2025-09-25
73066970,civil_aircraft,korea,9903.02.81,2025-12-05
73066970,civil_aircraft,swiss,9903.02.85,2026-01-01
73121005,civil_aircraft,eu,9903.02.76,2025-09-25
73121005,civil_aircraft,korea,9903.02.81,2025-12-05
73121005,civil_aircraft,swiss,9903.02.85,2026-01-01
73121010,civil_aircraft,eu,9903.02.76,2025-09-25
73121010,civil_aircraft,korea,9903.02.81,2025-12-05
73121010,civil_aircraft,swiss,9903.02.85,2026-01-01
73121020,civil_aircraft,eu,9903.02.76,2025-09-25
73121020,civil_aircraft,korea,9903.02.81,2025-12-05
73121020,civil_aircraft,swiss,9903.02.85,2026-01-01
73121030,civil_aircraft,eu,9903.02.76,2025-09-25
73121030,civil_aircraft,korea,9903.02.81,2025-12-05
73121030,civil_aircraft,swiss,9903.02.85,2026-01-01
73121050,civil_aircraft,eu,9903.02.76,2025-09-25
73121050,civil_aircraft,korea,9903.02.81,2025-12-05
73121050,civil_aircraft,swiss,9903.02.85,2026-01-01
73121060,civil_aircraft,eu,9903.02.76,2025-09-25
73121060,civil_aircraft,korea,9903.02.81,2025-12-05
73121060,civil_aircraft,swiss,9903.02.85,2026-01-01
73121070,civil_aircraft,eu,9903.02.76,2025-09-25
73121070,civil_aircraft,korea,9903.02.81,2025-12-05
73121070,civil_aircraft,swiss,9903.02.85,2026-01-01
73121080,civil_aircraft,eu,9903.02.76,2025-09-25
73121080,civil_aircraft,korea,9903.02.81,2025-12-05
73121080,civil_aircraft,swiss,9903.02.85,2026-01-01
73121090,civil_aircraft,eu,9903.02.76,2025-09-25
73121090,civil_aircraft,korea,9903.02.81,2025-12-05
73121090,civil_aircraft,swiss,9903.02.85,2026-01-01
73129000,civil_aircraft,eu,9903.02.76,2025-09-25
73129000,civil_aircraft,korea,9903.02.81,2025-12-05
73129000,civil_aircraft,swiss,9903.02.85,2026-01-01
73229000,civil_aircraft,eu,9903.02.76,2025-09-25
73229000,civil_aircraft,korea,9903.02.81,2025-12-05
73229000,civil_aircraft,swiss,9903.02.85,2026-01-01
73241000,civil_aircraft,eu,9903.02.76,2025-09-25
73241000,civil_aircraft,korea,9903.02.81,2025-12-05
73241000,civil_aircraft,swiss,9903.02.85,2026-01-01
73249000,civil_aircraft,eu,9903.02.76,2025-09-25
73249000,civil_aircraft,korea,9903.02.81,2025-12-05
73249000,civil_aircraft,swiss,9903.02.85,2026-01-01
73262000,civil_aircraft,eu,9903.02.76,2025-09-25
73262000,civil_aircraft,korea,9903.02.81,2025-12-05
73262000,civil_aircraft,swiss,9903.02.85,2026-01-01
74130090,civil_aircraft,eu,9903.02.76,2025-09-25
74130090,civil_aircraft,korea,9903.02.81,2025-12-05
74130090,civil_aircraft,swiss,9903.02.85,2026-01-01
75011000,ptaap,eu,9903.02.74,2025-09-25
75011000,ptaap,swiss,9903.02.84,2026-01-01
75021000,ptaap,eu,9903.02.74,2025-09-25
75021000,ptaap,swiss,9903.02.84,2026-01-01
75022000,ptaap,eu,9903.02.74,2025-09-25
75022000,ptaap,swiss,9903.02.84,2026-01-01
75030000,ptaap,eu,9903.02.74,2025-09-25
75030000,ptaap,swiss,9903.02.84,2026-01-01
75040000,ptaap,eu,9903.02.74,2025-09-25
75040000,ptaap,swiss,9903.02.84,2026-01-01
75089050,pharma,eu,9903.02.77,2025-09-25
75089050,pharma,swiss,9903.02.86,2026-01-01
76081000,civil_aircraft,eu,9903.02.76,2025-09-25
76081000,civil_aircraft,korea,9903.02.81,2025-12-05
76081000,civil_aircraft,swiss,9903.02.85,2026-01-01
76082000,civil_aircraft,eu,9903.02.76,2025-09-25
76082000,civil_aircraft,korea,9903.02.81,2025-12-05
76082000,civil_aircraft,swiss,9903.02.85,2026-01-01
79011100,ptaap,eu,9903.02.74,2025-09-25
79011100,ptaap,swiss,9903.02.84,2026-01-01
79011210,ptaap,eu,9903.02.74,2025-09-25
79011210,ptaap,swiss,9903.02.84,2026-01-01
79011250,ptaap,eu,9903.02.74,2025-09-25
79011250,ptaap,swiss,9903.02.84,2026-01-01
79012000,ptaap,eu,9903.02.74,2025-09-25
79012000,ptaap,swiss,9903.02.84,2026-01-01
79020000,ptaap,eu,9903.02.74,2025-09-25
79020000,ptaap,swiss,9903.02.84,2026-01-01
79039030,ptaap,eu,9903.02.74,2025-09-25
79039030,ptaap,swiss,9903.02.84,2026-01-01
79070060,pharma,eu,9903.02.77,2025-09-25
79070060,pharma,swiss,9903.02.86,2026-01-01
80011000,ptaap,eu,9903.02.74,2025-09-25
80011000,ptaap,swiss,9903.02.84,2026-01-01
80012000,ptaap,eu,9903.02.74,2025-09-25
80012000,ptaap,swiss,9903.02.84,2026-01-01
80020000,ptaap,eu,9903.02.74,2025-09-25
80020000,ptaap,swiss,9903.02.84,2026-01-01
80070050,pharma,eu,9903.02.77,2025-09-25
80070050,pharma,swiss,9903.02.86,2026-01-01
81011000,ptaap,eu,9903.02.74,2025-09-25
81011000,ptaap,swiss,9903.02.84,2026-01-01
81019700,ptaap,eu,9903.02.74,2025-09-25
81019700,ptaap,swiss,9903.02.84,2026-01-01
81032000,ptaap,eu,9903.02.74,2025-09-25
81032000,ptaap,swiss,9903.02.84,2026-01-01
81033000,ptaap,eu,9903.02.74,2025-09-25
81033000,ptaap,swiss,9903.02.84,2026-01-01
81039100,ptaap,eu,9903.02.74,2025-09-25
81039100,ptaap,swiss,9903.02.84,2026-01-01
81041100,ptaap,eu,9903.02.74,2025-09-25
81041100,ptaap,swiss,9903.02.84,2026-01-01
81041900,ptaap,eu,9903.02.74,2025-09-25
81041900,ptaap,swiss,9903.02.84,2026-01-01
81042000,ptaap,eu,9903.02.74,2025-09-25
81042000,ptaap,swiss,9903.02.84,2026-01-01
81043000,ptaap,eu,9903.02.74,2025-09-25
81043000,ptaap,swiss,9903.02.84,2026-01-01
81049000,ptaap,eu,9903.02.74,2025-09-25
81049000,ptaap,swiss,9903.02.84,2026-01-01
81052030,ptaap,eu,9903.02.74,2025-09-25
81052030,ptaap,swiss,9903.02.84,2026-01-01
81052060,ptaap,eu,9903.02.74,2025-09-25
81052060,ptaap,swiss,9903.02.84,2026-01-01
81052090,ptaap,eu,9903.02.74,2025-09-25
81052090,ptaap,swiss,9903.02.84,2026-01-01
81053000,ptaap,eu,9903.02.74,2025-09-25
81053000,ptaap,swiss,9903.02.84,2026-01-01
81061000,ptaap,eu,9903.02.74,2025-09-25
81061000,ptaap,swiss,9903.02.84,2026-01-01
81069000,ptaap,eu,9903.02.74,2025-09-25
81069000,ptaap,swiss,9903.02.84,2026-01-01
81082000,ptaap,eu,9903.02.74,2025-09-25
81082000,ptaap,swiss,9903.02.84,2026-01-01
81083000,ptaap,eu,9903.02.74,2025-09-25
81083000,ptaap,swiss,9903.02.84,2026-01-01
81089060,civil_aircraft,eu,9903.02.76,2025-09-25
81089060,civil_aircraft,korea,9903.02.81,2025-12-05
81089060,civil_aircraft,swiss,9903.02.85,2026-01-01
81101000,ptaap,eu,9903.02.74,2025-09-25
81101000,ptaap,swiss,9903.02.84,2026-01-01
81102000,ptaap,eu,9903.02.74,2025-09-25
81102000,ptaap,swiss,9903.02.84,2026-01-01
81109000,ptaap,eu,9903.02.74,2025-09-25
81109000,ptaap,swiss,9903.02.84,2026-01-01
81110047,ptaap,eu,9903.02.74,2025-09-25
81110047,ptaap,swiss,9903.02.84,2026-01-01
81110049,ptaap,eu,9903.02.74,2025-09-25
81110049,ptaap,swiss,9903.02.84,2026-01-01
81122100,ptaap,eu,9903.02.74,2025-09-25
81122100,ptaap,swiss,9903.02.84,2026-01-01
81122200,ptaap,eu,9903.02.74,2025-09-25
81122200,ptaap,swiss,9903.02.84,2026-01-01
81124110,ptaap,eu,9903.02.74,2025-09-25
81124110,ptaap,swiss,9903.02.84,2026-01-01
81124150,ptaap,eu,9903.02.74,2025-09-25
81124150,ptaap,swiss,9903.02.84,2026-01-01
81125900,pharma,eu,9903.02.77,2025-09-25
81125900,pharma,swiss,9903.02.86,2026-01-01
81129207,ptaap,eu,9903.02.74,2025-09-25
81129207,ptaap,swiss,9903.02.84,2026-01-01
81129210,ptaap,eu,9903.02.74,2025-09-25
81129210,ptaap,swiss,9903.02.84,2026-01-01
81129230,ptaap,eu,9903.02.74,2025-09-25
81129230,ptaap,swiss,9903.02.84,2026-01-01
81129240,ptaap,eu,9903.02.74,2025-09-25
81129240,ptaap,swiss,9903.02.84,2026-01-01
81129260,ptaap,eu,9903.02.74,2025-09-25
81129260,ptaap,swiss,9903.02.84,2026-01-01
81129265,ptaap,eu,9903.02.74,2025-09-25
81129265,ptaap,swiss,9903.02.84,2026-01-01
81129910,ptaap,eu,9903.02.74,2025-09-25
81129910,ptaap,swiss,9903.02.84,2026-01-01
81129991,ptaap,eu,9903.02.74,2025-09-25
81129991,ptaap,swiss,9903.02.84,2026-01-01
83021060,civil_aircraft,eu,9903.02.76,2025-09-25
83021060,civil_aircraft,korea,9903.02.81,2025-12-05
83021060,civil_aircraft,swiss,9903.02.85,2026-01-01
83021090,civil_aircraft,eu,9903.02.76,2025-09-25
83021090,civil_aircraft,korea,9903.02.81,2025-12-05
83021090,civil_aircraft,swiss,9903.02.85,2026-01-01
83022000,civil_aircraft,eu,9903.02.76,2025-09-25
83022000,civil_aircraft,korea,9903.02.81,2025-12-05
83022000,civil_aircraft,swiss,9903.02.85,2026-01-01
83024230,civil_aircraft,eu,9903.02.76,2025-09-25
83024230,civil_aircraft,korea,9903.02.81,2025-12-05
83024230,civil_aircraft,swiss,9903.02.85,2026-01-01
83024260,civil_aircraft,eu,9903.02.76,2025-09-25
83024260,civil_aircraft,korea,9903.02.81,2025-12-05
83024260,civil_aircraft,swiss,9903.02.85,2026-01-01
83024940,civil_aircraft,eu,9903.02.76,2025-09-25
83024940,civil_aircraft,korea,9903.02.81,2025-12-05
83024940,civil_aircraft,swiss,9903.02.85,2026-01-01
83024960,civil_aircraft,eu,9903.02.76,2025-09-25
83024960,civil_aircraft,korea,9903.02.81,2025-12-05
83024960,civil_aircraft,swiss,9903.02.85,2026-01-01
83024980,civil_aircraft,eu,9903.02.76,2025-09-25
83024980,civil_aircraft,korea,9903.02.81,2025-12-05
83024980,civil_aircraft,swiss,9903.02.85,2026-01-01
83026030,civil_aircraft,eu,9903.02.76,2025-09-25
83026030,civil_aircraft,korea,9903.02.81,2025-12-05
83026030,civil_aircraft,swiss,9903.02.85,2026-01-01
83071030,civil_aircraft,eu,9903.02.76,2025-09-25
83071030,civil_aircraft,korea,9903.02.81,2025-12-05
83071030,civil_aircraft,swiss,9903.02.85,2026-01-01
83079030,civil_aircraft,eu,9903.02.76,2025-09-25
83079030,civil_aircraft,korea,9903.02.81,2025-12-05
83079030,civil_aircraft,swiss,9903.02.85,2026-01-01
84071000,civil_aircraft,eu,9903.02.76,2025-09-25
84071000,civil_aircraft,korea,9903.02.81,2025-12-05
84071000,civil_aircraft,swiss,9903.02.85,2026-01-01
84089090,civil_aircraft,eu,9903.02.76,2025-09-25
84089090,civil_aircraft,korea,9903.02.81,2025-12-05
84089090,civil_aircraft,swiss,9903.02.85,2026-01-01
84091000,civil_aircraft,eu,9903.02.76,2025-09-25
84091000,civil_aircraft,korea,9903.02.81,2025-12-05
84091000,civil_aircraft,swiss,9903.02.85,2026-01-01
84111140,civil_aircraft,eu,9903.02.76,2025-09-25
84111140,civil_aircraft,korea,9903.02.81,2025-12-05
84111140,civil_aircraft,swiss,9903.02.85,2026-01-01
84111180,civil_aircraft,eu,9903.02.76,2025-09-25
84111180,civil_aircraft,korea,9903.02.81,2025-12-05
84111180,civil_aircraft,swiss,9903.02.85,2026-01-01
84111240,civil_aircraft,eu,9903.02.76,2025-09-25
84111240,civil_aircraft,korea,9903.02.81,2025-12-05
84111240,civil_aircraft,swiss,9903.02.85,2026-01-01
84111280,civil_aircraft,eu,9903.02.76,2025-09-25
84111280,civil_aircraft,korea,9903.02.81,2025-12-05
84111280,civil_aircraft,swiss,9903.02.85,2026-01-01
84112140,civil_aircraft,eu,9903.02.76,2025-09-25
84112140,civil_aircraft,korea,9903.02.81,2025-12-05
84112140,civil_aircraft,swiss,9903.02.85,2026-01-01
84112180,civil_aircraft,eu,9903.02.76,2025-09-25
84112180,civil_aircraft,korea,9903.02.81,2025-12-05
84112180,civil_aircraft,swiss,9903.02.85,2026-01-01
84112240,civil_aircraft,eu,9903.02.76,2025-09-25
84112240,civil_aircraft,korea,9903.02.81,2025-12-05
84112240,civil_aircraft,swiss,9903.02.85,2026-01-01
84112280,civil_aircraft,eu,9903.02.76,2025-09-25
84112280,civil_aircraft,korea,9903.02.81,2025-12-05
84112280,civil_aircraft,swiss,9903.02.85,2026-01-01
84118140,civil_aircraft,eu,9903.02.76,2025-09-25
84118140,civil_aircraft,korea,9903.02.81,2025-12-05
84118140,civil_aircraft,swiss,9903.02.85,2026-01-01
84118240,civil_aircraft,eu,9903.02.76,2025-09-25
84118240,civil_aircraft,korea,9903.02.81,2025-12-05
84118240,civil_aircraft,swiss,9903.02.85,2026-01-01
84119110,civil_aircraft,eu,9903.02.76,2025-09-25
84119110,civil_aircraft,korea,9903.02.81,2025-12-05
84119110,civil_aircraft,swiss,9903.02.85,2026-01-01
84119190,civil_aircraft,eu,9903.02.76,2025-09-25
84119190,civil_aircraft,korea,9903.02.81,2025-12-05
84119190,civil_aircraft,swiss,9903.02.85,2026-01-01
84119910,civil_aircraft,eu,9903.02.76,2025-09-25
84119910,civil_aircraft,korea,9903.02.81,2025-12-05
84119910,civil_aircraft,swiss,9903.02.85,2026-01-01
84119990,civil_aircraft,eu,9903.02.76,2025-09-25
84119990,civil_aircraft,korea,9903.02.81,2025-12-05
84119990,civil_aircraft,swiss,9903.02.85,2026-01-01
84121000,civil_aircraft,eu,9903.02.76,2025-09-25
84121000,civil_aircraft,korea,9903.02.81,2025-12-05
84121000,civil_aircraft,swiss,9903.02.85,2026-01-01
84122100,civil_aircraft,eu,9903.02.76,2025-09-25
84122100,civil_aircraft,korea,9903.02.81,2025-12-05
84122100,civil_aircraft,swiss,9903.02.85,2026-01-01
84122940,civil_aircraft,eu,9903.02.76,2025-09-25
84122940,civil_aircraft,korea,9903.02.81,2025-12-05
84122940,civil_aircraft,swiss,9903.02.85,2026-01-01
84122980,civil_aircraft,eu,9903.02.76,2025-09-25
84122980,civil_aircraft,korea,9903.02.81,2025-12-05
84122980,civil_aircraft,swiss,9903.02.85,2026-01-01
84123100,civil_aircraft,eu,9903.02.76,2025-09-25
84123100,civil_aircraft,korea,9903.02.81,2025-12-05
84123100,civil_aircraft,swiss,9903.02.85,2026-01-01
84123900,civil_aircraft,eu,9903.02.76,2025-09-25
84123900,civil_aircraft,korea,9903.02.81,2025-12-05
84123900,civil_aircraft,swiss,9903.02.85,2026-01-01
84128010,civil_aircraft,eu,9903.02.76,2025-09-25
84128010,civil_aircraft,korea,9903.02.81,2025-12-05
84128010,civil_aircraft,swiss,9903.02.85,2026-01-01
84128090,civil_aircraft,eu,9903.02.76,2025-09-25
84128090,civil_aircraft,korea,9903.02.81,2025-12-05
84128090,civil_aircraft,swiss,9903.02.85,2026-01-01
84129090,civil_aircraft,eu,9903.02.76,2025-09-25
84129090,civil_aircraft,korea,9903.02.81,2025-12-05
84129090,civil_aircraft,swiss,9903.02.85,2026-01-01
84131900,civil_aircraft,eu,9903.02.76,2025-09-25
84131900,civil_aircraft,korea,9903.02.81,2025-12-05
84131900,civil_aircraft,swiss,9903.02.85,2026-01-01
84132000,civil_aircraft,eu,9903.02.76,2025-09-25
84132000,civil_aircraft,korea,9903.02.81,2025-12-05
84132000,civil_aircraft,swiss,9903.02.85,2026-01-01
84133010,civil_aircraft,eu,9903.02.76,2025-09-25
84133010,civil_aircraft,korea,9903.02.81,2025-12-05
84133010,civil_aircraft,swiss,9903.02.85,2026-01-01
84133090,civil_aircraft,eu,9903.02.76,2025-09-25
84133090,civil_aircraft,korea,9903.02.81,2025-12-05
84133090,civil_aircraft,swiss,9903.02.85,2026-01-01
84135000,civil_aircraft,eu,9903.02.76,2025-09-25
84135000,civil_aircraft,korea,9903.02.81,2025-12-05
84135000,civil_aircraft,swiss,9903.02.85,2026-01-01
84136000,civil_aircraft,eu,9903.02.76,2025-09-25
84136000,civil_aircraft,korea,9903.02.81,2025-12-05
84136000,civil_aircraft,swiss,9903.02.85,2026-01-01
84137010,civil_aircraft,eu,9903.02.76,2025-09-25
84137010,civil_aircraft,korea,9903.02.81,2025-12-05
84137010,civil_aircraft,swiss,9903.02.85,2026-01-01
84137020,civil_aircraft,eu,9903.02.76,2025-09-25
84137020,civil_aircraft,korea,9903.02.81,2025-12-05
84137020,civil_aircraft,swiss,9903.02.85,2026-01-01
84138100,civil_aircraft,eu,9903.02.76,2025-09-25
84138100,civil_aircraft,korea,9903.02.81,2025-12-05
84138100,civil_aircraft,swiss,9903.02.85,2026-01-01
84139110,civil_aircraft,eu,9903.02.76,2025-09-25
84139110,civil_aircraft,korea,9903.02.81,2025-12-05
84139110,civil_aircraft,swiss,9903.02.85,2026-01-01
84139120,civil_aircraft,eu,9903.02.76,2025-09-25
84139120,civil_aircraft,korea,9903.02.81,2025-12-05
84139120,civil_aircraft,swiss,9903.02.85,2026-01-01
84139190,civil_aircraft,eu,9903.02.76,2025-09-25
84139190,civil_aircraft,korea,9903.02.81,2025-12-05
84139190,civil_aircraft,swiss,9903.02.85,2026-01-01
84141000,civil_aircraft,eu,9903.02.76,2025-09-25
84141000,civil_aircraft,korea,9903.02.81,2025-12-05
84141000,civil_aircraft,swiss,9903.02.85,2026-01-01
84142000,civil_aircraft,eu,9903.02.76,2025-09-25
84142000,civil_aircraft,korea,9903.02.81,2025-12-05
84142000,civil_aircraft,swiss,9903.02.85,2026-01-01
84143040,civil_aircraft,eu,9903.02.76,2025-09-25
84143040,civil_aircraft,korea,9903.02.81,2025-12-05
84143040,civil_aircraft,swiss,9903.02.85,2026-01-01
84143080,civil_aircraft,eu,9903.02.76,2025-09-25
84143080,civil_aircraft,korea,9903.02.81,2025-12-05
84143080,civil_aircraft,swiss,9903.02.85,2026-01-01
84145130,civil_aircraft,eu,9903.02.76,2025-09-25
84145130,civil_aircraft,korea,9903.02.81,2025-12-05
84145130,civil_aircraft,swiss,9903.02.85,2026-01-01
84145190,civil_aircraft,eu,9903.02.76,2025-09-25
84145190,civil_aircraft,korea,9903.02.81,2025-12-05
84145190,civil_aircraft,swiss,9903.02.85,2026-01-01
84145930,civil_aircraft,eu,9903.02.76,2025-09-25
84145930,civil_aircraft,korea,9903.02.81,2025-12-05
84145930,civil_aircraft,swiss,9903.02.85,2026-01-01
84145965,civil_aircraft,eu,9903.02.76,2025-09-25
84145965,civil_aircraft,korea,9903.02.81,2025-12-05
84145965,civil_aircraft,swiss,9903.02.85,2026-01-01
84148005,civil_aircraft,eu,9903.02.76,2025-09-25
84148005,civil_aircraft,korea,9903.02.81,2025-12-05
84148005,civil_aircraft,swiss,9903.02.85,2026-01-01
84148016,civil_aircraft,eu,9903.02.76,2025-09-25
84148016,civil_aircraft,korea,9903.02.81,2025-12-05
84148016,civil_aircraft,swiss,9903.02.85,2026-01-01
84148020,civil_aircraft,eu,9903.02.76,2025-09-25
84148020,civil_aircraft,korea,9903.02.81,2025-12-05
84148020,civil_aircraft,swiss,9903.02.85,2026-01-01
84148090,civil_aircraft,eu,9903.02.76,2025-09-25
84148090,civil_aircraft,korea,9903.02.81,2025-12-05
84148090,civil_aircraft,swiss,9903.02.85,2026-01-01
84149010,civil_aircraft,eu,9903.02.76,2025-09-25
84149010,civil_aircraft,korea,9903.02.81,2025-12-05
84149010,civil_aircraft,swiss,9903.02.85,2026-01-01
84149030,civil_aircraft,eu,9903.02.76,2025-09-25
84149030,civil_aircraft,korea,9903.02.81,2025-12-05
84149030,civil_aircraft,swiss,9903.02.85,2026-01-01
84149041,civil_aircraft,eu,9903.02.76,2025-09-25
84149041,civil_aircraft,korea,9903.02.81,2025-12-05
84149041,civil_aircraft,swiss,9903.02.85,2026-01-01
84149091,civil_aircraft,eu,9903.02.76,2025-09-25
84149091,civil_aircraft,korea,9903.02.81,2025-12-05
84149091,civil_aircraft,swiss,9903.02.85,2026-01-01
84151060,civil_aircraft,eu,9903.02.76,2025-09-25
84151060,civil_aircraft,korea,9903.02.81,2025-12-05
84151060,civil_aircraft,swiss,9903.02.85,2026-01-01
84151090,civil_aircraft,eu,9903.02.76,2025-09-25
84151090,civil_aircraft,korea,9903.02.81,2025-12-05
84151090,civil_aircraft,swiss,9903.02.85,2026-01-01
84158101,civil_aircraft,eu,9903.02.76,2025-09-25
84158101,civil_aircraft,korea,9903.02.81,2025-12-05
